# Threshold Efficiency
0.064549 0.742450
0.064648 0.741880
0.064748 0.741880
0.064847 0.741880
0.064946 0.741880
0.065045 0.741880
0.065145 0.740741
0.065244 0.740171
0.065343 0.739601
0.065442 0.739601
0.065541 0.739601
0.065641 0.739601
0.065740 0.739601
0.065839 0.739601
0.065938 0.739031
0.066038 0.739031
0.066137 0.739031
0.066236 0.739031
0.066335 0.739031
0.066435 0.739031
0.066534 0.739031
0.066633 0.739031
0.066732 0.739031
0.066832 0.738462
0.066931 0.738462
0.067030 0.738462
0.067129 0.737892
0.067228 0.737892
0.067328 0.737892
0.067427 0.737892
0.067526 0.737892
0.067625 0.737892
0.067725 0.737892
0.067824 0.737892
0.067923 0.737892
0.068022 0.737892
0.068122 0.737892
0.068221 0.737892
0.068320 0.737892
0.068419 0.737892
0.068519 0.737892
0.068618 0.737892
0.068717 0.737322
0.068816 0.737322
0.068915 0.737322
0.069015 0.737322
0.069114 0.737322
0.069213 0.737322
0.069312 0.737322
0.069412 0.737322
0.069511 0.737322
0.069610 0.737322
0.069709 0.736182
0.069809 0.736182
0.069908 0.736182
0.070007 0.736182
0.070106 0.736182
0.070206 0.736182
0.070305 0.735613
0.070404 0.735613
0.070503 0.735043
0.070603 0.735043
0.070702 0.735043
0.070801 0.735043
0.070900 0.735043
0.070999 0.735043
0.071099 0.734473
0.071198 0.734473
0.071297 0.733903
0.071396 0.733903
0.071496 0.733903
0.071595 0.733333
0.071694 0.733333
0.071793 0.732764
0.071893 0.732194
0.071992 0.731624
0.072091 0.731624
0.072190 0.731624
0.072290 0.731624
0.072389 0.731054
0.072488 0.731054
0.072587 0.731054
0.072686 0.730484
0.072786 0.730484
0.072885 0.730484
0.072984 0.730484
0.073083 0.730484
0.073183 0.730484
0.073282 0.730484
0.073381 0.729915
0.073480 0.729915
0.073580 0.729915
0.073679 0.729915
0.073778 0.728775
0.073877 0.728775
0.073977 0.728775
0.074076 0.728775
0.074175 0.728775
0.074274 0.728205
0.074374 0.728205
0.074473 0.728205
0.074572 0.728205
0.074671 0.728205
0.074770 0.728205
0.074870 0.728205
0.074969 0.728205
0.075068 0.728205
0.075167 0.728205
0.075267 0.727635
0.075366 0.727635
0.075465 0.727635
0.075564 0.727635
0.075664 0.727635
0.075763 0.727635
0.075862 0.727635
0.075961 0.727635
0.076061 0.727635
0.076160 0.727635
0.076259 0.727635
0.076358 0.727635
0.076457 0.727635
0.076557 0.727635
0.076656 0.727635
0.076755 0.727635
0.076854 0.727635
0.076954 0.727635
0.077053 0.727635
0.077152 0.727635
0.077251 0.727635
0.077351 0.727635
0.077450 0.727066
0.077549 0.727066
0.077648 0.727066
0.077748 0.727066
0.077847 0.727066
0.077946 0.727066
0.078045 0.727066
0.078144 0.727066
0.078244 0.727066
0.078343 0.727066
0.078442 0.726496
0.078541 0.726496
0.078641 0.726496
0.078740 0.726496
0.078839 0.726496
0.078938 0.726496
0.079038 0.726496
0.079137 0.725926
0.079236 0.725926
0.079335 0.725356
0.079435 0.725356
0.079534 0.725356
0.079633 0.725356
0.079732 0.725356
0.079832 0.725356
0.079931 0.725356
0.080030 0.725356
